Matrix_Size,N_Threads,Thread,Time
2000,12,2,3822700
2000,12,3,3822702
2000,12,4,3822701
2000,12,5,3822697
2000,12,6,3822697
2000,12,7,3822709
2000,12,8,3822704
2000,12,9,3822702
2000,12,10,3822700
2000,12,11,3822705
2000,12,0,3818710
2000,12,1,3818699
2000,12,2,3818698
2000,12,3,3818701
2000,12,4,3818705
2000,12,5,3818704
2000,12,6,3818703
2000,12,7,3818702
2000,12,8,3818700
2000,12,9,3818707
2000,12,10,3818703
2000,12,11,3818700
2000,12,0,3855269
2000,12,1,3855262
2000,12,2,3855259
2000,12,3,3855267
2000,12,4,3855263
2000,12,5,3855261
2000,12,6,3855262
2000,12,7,3855259
2000,12,8,3855261
2000,12,9,3855265
2000,12,10,3855261
2000,12,11,3855257
2000,12,0,3912656
2000,12,1,3912654
2000,12,2,3912655
2000,12,3,3912658
2000,12,4,3912653
2000,12,5,3912653
2000,12,6,3912659
2000,12,7,3912660
2000,12,8,3912654
2000,12,9,3912657
2000,12,10,3912658
2000,12,11,3912664
2000,12,0,3800171
2000,12,1,3800176
2000,12,2,3800176
2000,12,3,3800179
2000,12,4,3800178
2000,12,5,3800176
2000,12,6,3800171
2000,12,7,3800179
2000,12,8,3800180
2000,12,9,3800171
2000,12,10,3800175
2000,12,11,3800185
2000,12,0,3834994
2000,12,1,3834982
2000,12,2,3834986
2000,12,3,3834985
2000,12,4,3834988
2000,12,5,3834983
2000,12,6,3834987
2000,12,7,3834984
2000,12,8,3834980
2000,12,9,3834983
2000,12,10,3834988
2000,12,11,3834989
2000,12,0,3904964
2000,12,1,3904952
2000,12,2,3904957
2000,12,3,3904959
2000,12,4,3904953
2000,12,5,3904956
2000,12,6,3904954
2000,12,7,3904955
2000,12,8,3904957
2000,12,9,3904953
2000,12,10,3904958
2000,12,11,3904951
2000,12,0,3822210
2000,12,1,3822197
2000,12,2,3822197
2000,12,3,3822200
2000,12,4,3822201
2000,12,5,3822205
2000,12,6,3822204
2000,12,7,3822204
2000,12,8,3822200
2000,12,9,3822202
2000,12,10,3822198
2000,12,11,3822202
2000,12,0,3813009
2000,12,1,3812999
2000,12,2,3812996
2000,12,3,3813003
2000,12,4,3812997
2000,12,5,3813000
2000,12,6,3813006
2000,12,7,3812998
2000,12,8,3813001
2000,12,9,3813002
2000,12,10,3813002
2000,12,11,3812997
2000,12,0,3888879
2000,12,1,3888877
2000,12,2,3888872
2000,12,3,3888867
2000,12,4,3888867
2000,12,5,3888868
2000,12,6,3888871
2000,12,7,3888869
2000,12,8,3888874
2000,12,9,3888868
2000,12,10,3888872
2000,12,11,3888873
2000,12,0,3890937
2000,12,1,3890930
2000,12,2,3890936
2000,12,3,3890932
2000,12,4,3890931
2000,12,5,3890925
2000,12,6,3890934
2000,12,7,3890930
2000,12,8,3890929
2000,12,9,3890927
2000,12,10,3890927
2000,12,11,3890928
2000,12,0,3794304
2000,12,1,3794306
2000,12,2,3794301
2000,12,3,3794307
2000,12,4,3794303
2000,12,5,3794302
2000,12,6,3794299
2000,12,7,3794309
2000,12,8,3794312
2000,12,9,3794306
2000,12,10,3794311
2000,12,11,3794304
2000,12,0,3818438
2000,12,1,3818428
2000,12,2,3818430
2000,12,3,3818426
2000,12,4,3818426
2000,12,5,3818431
2000,12,6,3818429
2000,12,7,3818424
2000,12,8,3818430
2000,12,9,3818427
2000,12,10,3818423
2000,12,11,3818432
2000,12,0,3823066
2000,12,1,3823067
2000,12,2,3823072
2000,12,3,3823064
2000,12,4,3823068
2000,12,5,3823070
2000,12,6,3823071
2000,12,7,3823066
2000,12,8,3823068
2000,12,9,3823070
2000,12,10,3823063
2000,12,11,3823078
2000,12,0,3928198
2000,12,1,3928191
2000,12,2,3928191
2000,12,3,3928194
2000,12,4,3928187
2000,12,5,3928188
2000,12,6,3928186
2000,12,7,3928193
2000,12,8,3928183
2000,12,9,3928189
2000,12,10,3928185
2000,12,11,3928189
2000,12,0,3804711
2000,12,1,3804708
2000,12,2,3804714
2000,12,3,3804713
2000,12,4,3804712
2000,12,5,3804707
2000,12,6,3804713
2000,12,7,3804715
2000,12,8,3804709
2000,12,9,3804710
2000,12,10,3804709
2000,12,11,3804720
2000,12,0,3886924
2000,12,1,3886915
2000,12,2,3886911
2000,12,3,3886910
2000,12,4,3886919
2000,12,5,3886914
2000,12,6,3886917
2000,12,7,3886916
2000,12,8,3886918
2000,12,9,3886911
2000,12,10,3886914
2000,12,11,3886914
2000,12,0,3803426
2000,12,1,3803426
2000,12,2,3803429
2000,12,3,3803433
2000,12,4,3803422
2000,12,5,3803425
2000,12,6,3803427
2000,12,7,3803420
2000,12,8,3803423
2000,12,9,3803421
2000,12,10,3803424
2000,12,11,3803419
2000,12,0,3821338
2000,12,1,3821330
2000,12,2,3821342
2000,12,3,3821336
2000,12,4,3821334
2000,12,5,3821332
2000,12,6,3821333
2000,12,7,3821335
2000,12,8,3821337
2000,12,9,3821331
2000,12,10,3821334
2000,12,11,3821329
2000,12,0,3783897
2000,12,1,3783890
2000,12,2,3783893
2000,12,3,3783889
2000,12,4,3783887
2000,12,5,3783891
2000,12,6,3783885
2000,12,7,3783887
2000,12,8,3783895
2000,12,9,3783890
2000,12,10,3783885
2000,12,11,3783892
2000,12,0,3839202
2000,12,1,3839206
2000,12,2,3839201
2000,12,3,3839205
2000,12,4,3839202
2000,12,5,3839208
2000,12,6,3839208
2000,12,7,3839204
2000,12,8,3839203
2000,12,9,3839206
2000,12,10,3839199
2000,12,11,3839212
2000,12,0,3838443
2000,12,1,3838436
2000,12,2,3838439
2000,12,3,3838441
2000,12,4,3838435
2000,12,5,3838441
2000,12,6,3838437
2000,12,7,3838440
2000,12,8,3838446
2000,12,9,3838435
2000,12,10,3838437
2000,12,11,3838439
2000,14,0,3266300
2000,14,1,3266298
2000,14,2,3266309
2000,14,3,3266306
2000,14,4,3266303
2000,14,5,3266307
2000,14,6,3266300
2000,14,7,3266312
2000,14,8,3266301
2000,14,9,3266305
2000,14,10,3266308
2000,14,11,3266304
2000,14,12,3266316
2000,14,13,3266303
2000,14,0,3285651
2000,14,1,3285647
2000,14,2,3285648
2000,14,3,3285650
2000,14,4,3285652
2000,14,5,3285655
2000,14,6,3285649
2000,14,7,3285643
2000,14,8,3285643
2000,14,9,3285644
2000,14,10,3285640
2000,14,11,3285647
2000,14,12,3285651
2000,14,13,3285657
2000,14,0,3290712
2000,14,1,3290717
2000,14,2,3290709
2000,14,3,3290712
2000,14,4,3290710
2000,14,5,3290714
2000,14,6,3290714
2000,14,7,3290715
2000,14,8,3290711
2000,14,9,3290718
2000,14,10,3290709
2000,14,11,3290716
2000,14,12,3290725
2000,14,13,3290719
2000,14,0,3312958
2000,14,1,3312957
2000,14,2,3312958
2000,14,3,3312960
2000,14,4,3312961
2000,14,5,3312955
2000,14,6,3312951
2000,14,7,3312960
2000,14,8,3312955
2000,14,9,3312962
2000,14,10,3312956
2000,14,11,3312959
2000,14,12,3312968
2000,14,13,3312963
2000,14,0,3321244
2000,14,1,3321248
2000,14,2,3321247
2000,14,3,3321251
2000,14,4,3321244
2000,14,5,3321244
2000,14,6,3321243
2000,14,7,3321246
2000,14,8,3321243
2000,14,9,3321250
2000,14,10,3321251
2000,14,11,3321248
2000,14,12,3321257
2000,14,13,3321241
2000,14,0,3265955
2000,14,1,3265953
2000,14,2,3265946
2000,14,3,3265957
2000,14,4,3265948
2000,14,5,3265950
2000,14,6,3265952
2000,14,7,3265953
2000,14,8,3265945
2000,14,9,3265955
2000,14,10,3265956
2000,14,11,3265964
2000,14,12,3265956
2000,14,13,3265944
2000,14,0,3248504
2000,14,1,3248489
2000,14,2,3248486
2000,14,3,3248493
2000,14,4,3248495
2000,14,5,3248488
2000,14,6,3248494
2000,14,7,3248486
2000,14,8,3248491
2000,14,9,3248492
2000,14,10,3248490
2000,14,11,3248495
2000,14,12,3248497
2000,14,13,3248492
2000,14,0,3258550
2000,14,1,3258537
2000,14,2,3258540
2000,14,3,3258539
2000,14,4,3258541
2000,14,5,3258542
2000,14,6,3258538
2000,14,7,3258536
2000,14,8,3258544
2000,14,9,3258542
2000,14,10,3258536
2000,14,11,3258537
2000,14,12,3258535
2000,14,13,3258544
2000,14,0,3262227
2000,14,1,3262230
2000,14,2,3262232
2000,14,3,3262229
2000,14,4,3262234
2000,14,5,3262229
2000,14,6,3262241
2000,14,7,3262228
2000,14,8,3262230
2000,14,9,3262226
2000,14,10,3262234
2000,14,11,3262233
2000,14,12,3262235
2000,14,13,3262236
2000,14,0,3259983
2000,14,1,3259988
2000,14,2,3259985
2000,14,3,3259989
2000,14,4,3259986
2000,14,5,3259991
2000,14,6,3259990
2000,14,7,3259987
2000,14,8,3259980
2000,14,9,3259990
2000,14,10,3259983
2000,14,11,3259998
2000,14,12,3259993
2000,14,13,3259987
2000,14,0,3325818
2000,14,1,3325808
2000,14,2,3325811
2000,14,3,3325812
2000,14,4,3325803
2000,14,5,3325812
2000,14,6,3325807
2000,14,7,3325809
2000,14,8,3325806
2000,14,9,3325805
2000,14,10,3325802
2000,14,11,3325804
2000,14,12,3325801
2000,14,13,3325806
2000,14,0,3244503
2000,14,1,3244512
2000,14,2,3244504
2000,14,3,3244509
2000,14,4,3244505
2000,14,5,3244511
2000,14,6,3244510
2000,14,7,3244514
2000,14,8,3244518
2000,14,9,3244513
2000,14,10,3244507
2000,14,11,3244511
2000,14,12,3244520
2000,14,13,3244508
2000,14,0,3259028
2000,14,1,3259031
2000,14,2,3259023
2000,14,3,3259034
2000,14,4,3259021
2000,14,5,3259025
2000,14,6,3259032
2000,14,7,3259030
2000,14,8,3259029
2000,14,9,3259028
2000,14,10,3259027
2000,14,11,3259026
2000,14,12,3259025
2000,14,13,3259038
2000,14,0,3262387
2000,14,1,3262397
2000,14,2,3262395
2000,14,3,3262402
2000,14,4,3262395
2000,14,5,3262394
2000,14,6,3262398
2000,14,7,3262392
2000,14,8,3262391
2000,14,9,3262389
2000,14,10,3262393
2000,14,11,3262396
2000,14,12,3262404
2000,14,13,3262391
2000,14,0,3318102
2000,14,1,3318102
2000,14,2,3318099
2000,14,3,3318110
2000,14,4,3318102
2000,14,5,3318098
2000,14,6,3318093
2000,14,7,3318101
2000,14,8,3318095
2000,14,9,3318104
2000,14,10,3318100
2000,14,11,3318107
2000,14,12,3318096
2000,14,13,3318109
2000,14,0,3266890
2000,14,1,3266889
2000,14,2,3266888
2000,14,3,3266889
2000,14,4,3266889
2000,14,5,3266889
2000,14,6,3266890
2000,14,7,3266888
2000,14,8,3266889
2000,14,9,3266890
2000,14,10,3266890
2000,14,11,3266889
2000,14,12,3266888
2000,14,13,3266889
2000,14,0,3344257
2000,14,1,3344256
2000,14,2,3344251
2000,14,3,3344258
2000,14,4,3344251
2000,14,5,3344253
2000,14,6,3344255
2000,14,7,3344248
2000,14,8,3344250
2000,14,9,3344262
2000,14,10,3344260
2000,14,11,3344257
2000,14,12,3344266
2000,14,13,3344261
2000,14,0,3297354
2000,14,1,3297356
2000,14,2,3297354
2000,14,3,3297352
2000,14,4,3297349
2000,14,5,3297361
2000,14,6,3297360
2000,14,7,3297350
2000,14,8,3297355
2000,14,9,3297358
2000,14,10,3297359
2000,14,11,3297359
2000,14,12,3297367
2000,14,13,3297353
2000,14,0,3260372
2000,14,1,3260368
2000,14,2,3260372
2000,14,3,3260373
2000,14,4,3260375
2000,14,5,3260371
2000,14,6,3260369
2000,14,7,3260375
2000,14,8,3260367
2000,14,9,3260375
2000,14,10,3260369
2000,14,11,3260370
2000,14,12,3260382
2000,14,13,3260366
2000,14,0,3290641
2000,14,1,3290628
2000,14,2,3290634
2000,14,3,3290627
2000,14,4,3290638
2000,14,5,3290627
2000,14,6,3290630
2000,14,7,3290632
2000,14,8,3290625
2000,14,9,3290633
2000,14,10,3290629
2000,14,11,3290626
2000,14,12,3290632
2000,14,13,3290631
2000,14,0,3335810
2000,14,1,3335816
2000,14,2,3335815
2000,14,3,3335825
2000,14,4,3335810
2000,14,5,3335815
2000,14,6,3335813
2000,14,7,3335818
2000,14,8,3335811
2000,14,9,3335817
2000,14,10,3335819
2000,14,11,3335808
2000,14,12,3335820
2000,14,13,3335814
2000,14,0,3375349
2000,14,1,3375350
2000,14,2,3375352
2000,14,3,3375350
2000,14,4,3375357
2000,14,5,3375346
2000,14,6,3375354
2000,14,7,3375345
2000,14,8,3375347
2000,14,9,3375355
2000,14,10,3375355
2000,14,11,3375354
2000,14,12,3375349
2000,14,13,3375363
2000,14,0,3282950
2000,14,1,3282940
2000,14,2,3282943
2000,14,3,3282944
2000,14,4,3282940
2000,14,5,3282938
2000,14,6,3282939
2000,14,7,3282942
2000,14,8,3282933
2000,14,9,3282936
2000,14,10,3282946
2000,14,11,3282936
2000,14,12,3282937
2000,14,13,3282934
2000,14,0,3338085
2000,14,1,3338091
2000,14,2,3338090
2000,14,3,3338092
2000,14,4,3338098
2000,14,5,3338089
2000,14,6,3338084
2000,14,7,3338087
2000,14,8,3338088
2000,14,9,3338093
2000,14,10,3338089
2000,14,11,3338085
2000,14,12,3338082
2000,14,13,3338084
2000,14,0,3315740
2000,14,1,3315725
2000,14,2,3315722
2000,14,3,3315730
2000,14,4,3315725
2000,14,5,3315728
2000,14,6,3315734
2000,14,7,3315726
2000,14,8,3315732
2000,14,9,3315733
2000,14,10,3315731
2000,14,11,3315730
2000,14,12,3315736
2000,14,13,3315729
2000,14,0,3249405
2000,14,1,3249397
2000,14,2,3249398
2000,14,3,3249393
2000,14,4,3249393
2000,14,5,3249390
2000,14,6,3249395
2000,14,7,3249400
2000,14,8,3249390
2000,14,9,3249394
2000,14,10,3249391
2000,14,11,3249396
2000,14,12,3249400
2000,14,13,3249389
2000,14,0,3241742
2000,14,1,3241734
2000,14,2,3241733
2000,14,3,3241737
2000,14,4,3241728
2000,14,5,3241736
2000,14,6,3241730
2000,14,7,3241734
2000,14,8,3241729
2000,14,9,3241731
2000,14,10,3241732
2000,14,11,3241730
2000,14,12,3241736
2000,14,13,3241726
2000,14,0,3336508
2000,14,1,3336499
2000,14,2,3336500
2000,14,3,3336492
2000,14,4,3336497
2000,14,5,3336496
2000,14,6,3336491
2000,14,7,3336497
2000,14,8,3336501
2000,14,9,3336495
2000,14,10,3336495
2000,14,11,3336492
2000,14,12,3336499
2000,14,13,3336502
2000,14,0,3250467
2000,14,1,3250465
2000,14,2,3250457
2000,14,3,3250459
2000,14,4,3250461
2000,14,5,3250458
2000,14,6,3250453
2000,14,7,3250456
2000,14,8,3250452
2000,14,9,3250454
2000,14,10,3250458
2000,14,11,3250460
2000,14,12,3250455
2000,14,13,3250461
2000,14,0,3354305
2000,14,1,3354305
2000,14,2,3354298
2000,14,3,3354308
2000,14,4,3354300
2000,14,5,3354305
2000,14,6,3354307
2000,14,7,3354301
2000,14,8,3354309
2000,14,9,3354307
2000,14,10,3354310
2000,14,11,3354303
2000,14,12,3354316
2000,14,13,3354310
2000,16,0,3004719
2000,16,1,3004711
2000,16,2,3004717
2000,16,3,3004720
2000,16,4,3004710
2000,16,5,3004716
2000,16,6,3004707
2000,16,7,3004715
2000,16,8,3004718
2000,16,9,3004711
2000,16,10,3004720
2000,16,11,3004715
2000,16,12,3004727
2000,16,13,3004714
2000,16,14,3004723
2000,16,15,3004707
2000,16,0,2889473
2000,16,1,2889466
2000,16,2,2889457
2000,16,3,2889468
2000,16,4,2889455
2000,16,5,2889458
2000,16,6,2889457
2000,16,7,2889460
2000,16,8,2889462
2000,16,9,2889462
2000,16,10,2889464
2000,16,11,2889463
2000,16,12,2889459
2000,16,13,2889461
2000,16,14,2889453
2000,16,15,2889471
2000,16,0,2887924
2000,16,1,2887907
2000,16,2,2887909
2000,16,3,2887911
2000,16,4,2887908
2000,16,5,2887918
2000,16,6,2887905
2000,16,7,2887913
2000,16,8,2887914
2000,16,9,2887904
2000,16,10,2887908
2000,16,11,2887909
2000,16,12,2887912
2000,16,13,2887918
2000,16,14,2887915
2000,16,15,2887913
2000,16,0,2929065
2000,16,1,2929068
2000,16,2,2929070
2000,16,3,2929074
2000,16,4,2929074
2000,16,5,2929071
2000,16,6,2929073
2000,16,7,2929066
2000,16,8,2929076
2000,16,9,2929077
2000,16,10,2929065
2000,16,11,2929074
2000,16,12,2929076
2000,16,13,2929085
2000,16,14,2929070
2000,16,15,2929079
2000,16,0,2978033
2000,16,1,2978040
2000,16,2,2978037
2000,16,3,2978043
2000,16,4,2978039
2000,16,5,2978024
2000,16,6,2978036
2000,16,7,2978034
2000,16,8,2978027
2000,16,9,2978029
2000,16,10,2978027
2000,16,11,2978034
2000,16,12,2978036
2000,16,13,2978048
2000,16,14,2978025
2000,16,15,2978032
2000,16,0,2849446
2000,16,1,2849448
2000,16,2,2849450
2000,16,3,2849453
2000,16,4,2849452
2000,16,5,2849451
2000,16,6,2849445
2000,16,7,2849447
2000,16,8,2849456
2000,16,9,2849457
2000,16,10,2849454
2000,16,11,2849466
2000,16,12,2849455
2000,16,13,2849446
2000,16,14,2849452
2000,16,15,2849458
2000,16,0,2892799
2000,16,1,2892800
2000,16,2,2892797
2000,16,3,2892793
2000,16,4,2892806
2000,16,5,2892802
2000,16,6,2892796
2000,16,7,2892798
2000,16,8,2892803
2000,16,9,2892801
2000,16,10,2892794
2000,16,11,2892804
2000,16,12,2892813
2000,16,13,2892803
2000,16,14,2892798
2000,16,15,2892795
2000,16,0,2915943
2000,16,1,2915936
2000,16,2,2915927
2000,16,3,2915928
2000,16,4,2915933
2000,16,5,2915938
2000,16,6,2915930
2000,16,7,2915932
2000,16,8,2915923
2000,16,9,2915931
2000,16,10,2915933
2000,16,11,2915926
2000,16,12,2915934
2000,16,13,2915927
2000,16,14,2915922
2000,16,15,2915935
2000,16,0,2940485
2000,16,1,2940466
2000,16,2,2940466
2000,16,3,2940470
2000,16,4,2940476
2000,16,5,2940469
2000,16,6,2940475
2000,16,7,2940477
2000,16,8,2940471
2000,16,9,2940467
2000,16,10,2940474
2000,16,11,2940478
2000,16,12,2940472
2000,16,13,2940475
2000,16,14,2940468
2000,16,15,2940479
2000,16,0,2967133
2000,16,1,2967130
2000,16,2,2967140
2000,16,3,2967138
2000,16,4,2967133
2000,16,5,2967133
2000,16,6,2967138
2000,16,7,2967132
2000,16,8,2967140
2000,16,9,2967135
2000,16,10,2967135
2000,16,11,2967139
2000,16,12,2967136
2000,16,13,2967139
2000,16,14,2967143
2000,16,15,2967150
2000,16,0,2965753
2000,16,1,2965760
2000,16,2,2965754
2000,16,3,2965757
2000,16,4,2965749
2000,16,5,2965761
2000,16,6,2965759
2000,16,7,2965762
2000,16,8,2965758
2000,16,9,2965752
2000,16,10,2965749
2000,16,11,2965756
2000,16,12,2965752
2000,16,13,2965768
2000,16,14,2965757
2000,16,15,2965763
2000,16,0,2929031
2000,16,1,2929024
2000,16,2,2929019
2000,16,3,2929032
2000,16,4,2929020
2000,16,5,2929024
2000,16,6,2929023
2000,16,7,2929029
2000,16,8,2929033
2000,16,9,2929027
2000,16,10,2929028
2000,16,11,2929039
2000,16,12,2929029
2000,16,13,2929026
2000,16,14,2929026
2000,16,15,2929025
2000,16,0,2843542
2000,16,1,2843549
2000,16,2,2843546
2000,16,3,2843537
2000,16,4,2843545
2000,16,5,2843548
2000,16,6,2843543
2000,16,7,2843548
2000,16,8,2843537
2000,16,9,2843536
2000,16,10,2843541
2000,16,11,2843538
2000,16,12,2843547
2000,16,13,2843551
2000,16,14,2843543
2000,16,15,2843558
2000,16,0,2865653
2000,16,1,2865643
2000,16,2,2865644
2000,16,3,2865642
2000,16,4,2865636
2000,16,5,2865631
2000,16,6,2865634
2000,16,7,2865640
2000,16,8,2865648
2000,16,9,2865640
2000,16,10,2865638
2000,16,11,2865642
2000,16,12,2865633
2000,16,13,2865645
2000,16,14,2865637
2000,16,15,2865646
2000,16,0,2850693
2000,16,1,2850692
2000,16,2,2850694
2000,16,3,2850700
2000,16,4,2850690
2000,16,5,2850689
2000,16,6,2850697
2000,16,7,2850688
2000,16,8,2850699
2000,16,9,2850693
2000,16,10,2850687
2000,16,11,2850692
2000,16,12,2850706
2000,16,13,2850696
2000,16,14,2850697
2000,16,15,2850688
2000,16,0,2913965
2000,16,1,2913963
2000,16,2,2913960
2000,16,3,2913961
2000,16,4,2913959
2000,16,5,2913965
2000,16,6,2913956
2000,16,7,2913954
2000,16,8,2913963
2000,16,9,2913954
2000,16,10,2913965
2000,16,11,2913961
2000,16,12,2913962
2000,16,13,2913965
2000,16,14,2913965
2000,16,15,2913959
2000,16,0,2918091
2000,16,1,2918083
2000,16,2,2918096
2000,16,3,2918085
2000,16,4,2918084
2000,16,5,2918087
2000,16,6,2918086
2000,16,7,2918087
2000,16,8,2918085
2000,16,9,2918090
2000,16,10,2918088
2000,16,11,2918079
2000,16,12,2918089
2000,16,13,2918081
2000,16,14,2918080
2000,16,15,2918080
2000,16,0,2905620
2000,16,1,2905605
2000,16,2,2905610
2000,16,3,2905614
2000,16,4,2905608
2000,16,5,2905612
2000,16,6,2905603
2000,16,7,2905604
2000,16,8,2905607
2000,16,9,2905613
2000,16,10,2905610
2000,16,11,2905600
2000,16,12,2905602
2000,16,13,2905608
2000,16,14,2905611
2000,16,15,2905600
2000,16,0,2926835
2000,16,1,2926822
2000,16,2,2926819
2000,16,3,2926825
2000,16,4,2926822
2000,16,5,2926828
2000,16,6,2926817
2000,16,7,2926827
2000,16,8,2926829
2000,16,9,2926817
2000,16,10,2926829
2000,16,11,2926824
2000,16,12,2926826
2000,16,13,2926821
2000,16,14,2926823
2000,16,15,2926825
2000,16,0,2957639
2000,16,1,2957623
2000,16,2,2957620
2000,16,3,2957631
2000,16,4,2957626
2000,16,5,2957630
2000,16,6,2957630
2000,16,7,2957628
2000,16,8,2957632
2000,16,9,2957620
2000,16,10,2957627
2000,16,11,2957635
2000,16,12,2957618
2000,16,13,2957631
2000,16,14,2957619
2000,16,15,2957626
2000,16,0,2962831
2000,16,1,2962823
2000,16,2,2962834
2000,16,3,2962832
2000,16,4,2962826
2000,16,5,2962827
2000,16,6,2962823
2000,16,7,2962828
2000,16,8,2962830
2000,16,9,2962835
2000,16,10,2962825
2000,16,11,2962835
2000,16,12,2962841
2000,16,13,2962831
2000,16,14,2962826
2000,16,15,2962833
2000,16,0,2904910
2000,16,1,2904915
2000,16,2,2904923
2000,16,3,2904922
2000,16,4,2904927
2000,16,5,2904918
2000,16,6,2904911
2000,16,7,2904915
2000,16,8,2904916
2000,16,9,2904920
2000,16,10,2904920
2000,16,11,2904931
2000,16,12,2904913
2000,16,13,2904919
2000,16,14,2904917
2000,16,15,2904919
2000,16,0,2957988
2000,16,1,2957982
2000,16,2,2957982
2000,16,3,2957983
2000,16,4,2957993
2000,16,5,2957976
2000,16,6,2957979
2000,16,7,2957986
2000,16,8,2957978
2000,16,9,2957975
2000,16,10,2957983
2000,16,11,2957984
2000,16,12,2957976
2000,16,13,2957979
2000,16,14,2957978
2000,16,15,2957974
2000,16,0,2859744
2000,16,1,2859748
2000,16,2,2859747
2000,16,3,2859753
2000,16,4,2859755
2000,16,5,2859747
2000,16,6,2859750
2000,16,7,2859758
2000,16,8,2859752
2000,16,9,2859760
2000,16,10,2859745
2000,16,11,2859744
2000,16,12,2859749
2000,16,13,2859743
2000,16,14,2859761
2000,16,15,2859751
2000,16,0,2912480
2000,16,1,2912480
2000,16,2,2912479
2000,16,3,2912476
2000,16,4,2912487
2000,16,5,2912476
2000,16,6,2912474
2000,16,7,2912477
2000,16,8,2912483
2000,16,9,2912482
2000,16,10,2912489
2000,16,11,2912483
2000,16,12,2912492
2000,16,13,2912478
2000,16,14,2912479
2000,16,15,2912481
2000,16,0,2977864
2000,16,1,2977860
2000,16,2,2977861
2000,16,3,2977859
2000,16,4,2977865
2000,16,5,2977878
2000,16,6,2977871
2000,16,7,2977867
2000,16,8,2977873
2000,16,9,2977866
2000,16,10,2977868
2000,16,11,2977869
2000,16,12,2977870
2000,16,13,2977864
2000,16,14,2977862
2000,16,15,2977864
2000,16,0,2944461
2000,16,1,2944469
2000,16,2,2944465
2000,16,3,2944457
2000,16,4,2944459
2000,16,5,2944461
2000,16,6,2944471
2000,16,7,2944467
2000,16,8,2944464
2000,16,9,2944466
2000,16,10,2944455
2000,16,11,2944463
2000,16,12,2944464
2000,16,13,2944468
2000,16,14,2944458
2000,16,15,2944476
2000,16,0,2954497
2000,16,1,2954492
2000,16,2,2954493
2000,16,3,2954495
2000,16,4,2954491
2000,16,5,2954496
2000,16,6,2954498
2000,16,7,2954488
2000,16,8,2954489
2000,16,9,2954495
2000,16,10,2954487
2000,16,11,2954504
2000,16,12,2954487
2000,16,13,2954493
2000,16,14,2954484
2000,16,15,2954496
2000,16,0,2922759
2000,16,1,2922755
2000,16,2,2922758
2000,16,3,2922754
2000,16,4,2922756
2000,16,5,2922748
2000,16,6,2922751
2000,16,7,2922757
2000,16,8,2922752
2000,16,9,2922757
2000,16,10,2922748
2000,16,11,2922759
2000,16,12,2922748
2000,16,13,2922755
2000,16,14,2922766
2000,16,15,2922750
2000,16,0,2941348
2000,16,1,2941345
2000,16,2,2941347
2000,16,3,2941353
2000,16,4,2941344
2000,16,5,2941350
2000,16,6,2941359
2000,16,7,2941346
2000,16,8,2941341
2000,16,9,2941343
2000,16,10,2941351
2000,16,11,2941340
2000,16,12,2941343
2000,16,13,2941349
2000,16,14,2941347
2000,16,15,2941340
2000,18,0,2698949
2000,18,1,2698929
2000,18,2,2698934
2000,18,3,2698939
2000,18,4,2698941
2000,18,5,2698934
2000,18,6,2698936
2000,18,7,2698944
2000,18,8,2698935
2000,18,9,2698931
2000,18,10,2698945
2000,18,11,2698942
2000,18,12,2698938
2000,18,13,2698940
2000,18,14,2698939
2000,18,15,2698946
2000,18,16,2698944
2000,18,17,2698937
2000,18,0,2750297
2000,18,1,2750284
2000,18,2,2750285
2000,18,3,2750279
2000,18,4,2750282
2000,18,5,2750286
2000,18,6,2750280
2000,18,7,2750290
2000,18,8,2750288
2000,18,9,2750273
2000,18,10,2750275
2000,18,11,2750293
2000,18,12,2750289
2000,18,13,2750283
2000,18,14,2750287
2000,18,15,2750281
2000,18,16,2750278
2000,18,17,2750276
2000,18,0,2775027
2000,18,1,2775112
2000,18,2,2775106
2000,18,3,2775102
2000,18,4,2775128
2000,18,5,2775189
2000,18,6,2775181
2000,18,7,2775194
2000,18,8,2775030
2000,18,9,2775026
2000,18,10,2775037
2000,18,11,2775108
2000,18,12,2775105
2000,18,13,2775181
2000,18,14,2775188
2000,18,15,2775185
2000,18,16,2775024
2000,18,17,2775003
2000,18,0,2617498
2000,18,1,2617484
2000,18,2,2617482
2000,18,3,2617488
2000,18,4,2617483
2000,18,5,2617478
2000,18,6,2617491
2000,18,7,2617485
2000,18,8,2617486
